ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario,Mes,Venta_Total
1388,Cargador USB-C,1,2025-10-28 07:15:00,Barcelona,25,10,25
1389,iPhone 15,4,2025-04-11 23:46:00,Bilbao,999,4,3996
1390,Cargador USB-C,1,2025-10-15 07:54:00,Valencia,25,10,25
1391,Monitor 4K,2,2025-02-27 12:22:00,Valencia,399,2,798
1392,Teclado Mecánico,2,2025-02-19 14:54:00,Valencia,120,2,240
1393,iPhone 15,2,2025-05-30 12:01:00,Bilbao,999,5,1998
1394,iPhone 15,3,2025-05-11 07:43:00,Barcelona,999,5,2997
1395,iPhone 15,2,2025-04-08 13:01:00,Madrid,999,4,1998
1396,Teclado Mecánico,4,2025-10-30 21:50:00,Bilbao,120,10,480
1397,AirPods Pro,2,2025-05-23 13:44:00,Madrid,249,5,498
1398,Google Pixel 8,4,2025-08-08 03:19:00,Barcelona,699,8,2796
1399,iPhone 15,4,2025-09-21 05:09:00,Valencia,999,9,3996
1400,Google Pixel 8,4,2025-04-23 12:58:00,Barcelona,699,4,2796
1401,Monitor 4K,3,2025-01-13 08:51:00,Madrid,399,1,1197
1402,Cargador USB-C,1,2025-04-27 18:08:00,Barcelona,25,4,25
1403,AirPods Pro,4,2025-12-10 18:32:00,Barcelona,249,12,996
1404,AirPods Pro,1,2025-10-31 21:27:00,Valencia,249,10,249
1405,Google Pixel 8,2,2025-06-13 22:41:00,Bilbao,699,6,1398
1406,Google Pixel 8,3,2025-04-23 01:10:00,Barcelona,699,4,2097
1407,AirPods Pro,2,2025-11-16 09:44:00,Madrid,249,11,498
1408,iPhone 15,4,2025-07-12 18:44:00,Madrid,999,7,3996
1409,AirPods Pro,3,2025-09-17 01:15:00,Sevilla,249,9,747
1411,Google Pixel 8,3,2025-11-08 14:02:00,Madrid,699,11,2097
1412,iPhone 15,2,2025-05-01 23:38:00,Valencia,999,5,1998
1413,Cargador USB-C,3,2025-08-31 00:30:00,Barcelona,25,8,75
1414,AirPods Pro,2,2025-01-16 22:53:00,Madrid,249,1,498
1415,Cargador USB-C,3,2025-11-27 13:18:00,Barcelona,25,11,75
1416,iPhone 15,2,2025-01-08 19:59:00,Valencia,999,1,1998
1417,Teclado Mecánico,2,2025-10-18 19:08:00,Barcelona,120,10,240
1418,Teclado Mecánico,2,2025-05-05 06:46:00,Valencia,120,5,240
1419,iPhone 15,2,2025-10-04 05:12:00,Bilbao,999,10,1998
1421,iPhone 15,3,2025-12-21 01:25:00,Sevilla,999,12,2997
1422,Teclado Mecánico,4,2025-12-04 09:16:00,Valencia,120,12,480
1423,Cargador USB-C,3,2025-07-13 15:20:00,Barcelona,25,7,75
1424,Monitor 4K,3,2025-09-15 00:50:00,Valencia,399,9,1197
1425,Cargador USB-C,4,2025-09-10 04:10:00,Barcelona,25,9,100
1426,Google Pixel 8,1,2025-02-08 09:00:00,Madrid,699,2,699
1427,Google Pixel 8,2,2025-07-13 12:08:00,Bilbao,699,7,1398
1428,MacBook Pro,3,2025-11-01 19:59:00,Bilbao,1499,11,4497
1429,iPhone 15,4,2025-11-18 13:16:00,Valencia,999,11,3996
1430,Google Pixel 8,3,2025-10-10 18:14:00,Madrid,699,10,2097
1431,AirPods Pro,2,2025-02-14 19:17:00,Barcelona,249,2,498
1432,Google Pixel 8,1,2025-03-28 02:09:00,Valencia,699,3,699
1433,iPhone 15,4,2025-11-19 02:29:00,Madrid,999,11,3996
1434,Teclado Mecánico,1,2025-01-19 11:21:00,Sevilla,120,1,120
1435,Monitor 4K,2,2025-02-28 04:35:00,Valencia,399,2,798
1436,Teclado Mecánico,2,2025-07-30 13:22:00,Sevilla,120,7,240
1437,iPhone 15,4,2025-08-02 20:24:00,Sevilla,999,8,3996
1438,iPhone 15,2,2025-12-15 13:32:00,Madrid,999,12,1998
1439,Cargador USB-C,1,2025-04-05 03:29:00,Valencia,25,4,25
1440,Google Pixel 8,3,2025-12-06 06:15:00,Barcelona,699,12,2097
1441,Cargador USB-C,3,2025-05-10 10:12:00,Madrid,25,5,75
1442,Google Pixel 8,3,2025-06-10 13:10:00,Valencia,699,6,2097
1443,Google Pixel 8,1,2025-01-24 01:09:00,Sevilla,699,1,699
1444,Cargador USB-C,2,2025-12-12 10:58:00,Barcelona,25,12,50
1445,Monitor 4K,4,2025-07-10 06:17:00,Sevilla,399,7,1596
1446,MacBook Pro,3,2025-03-28 20:07:00,Sevilla,1499,3,4497
1447,AirPods Pro,1,2025-01-28 10:42:00,Madrid,249,1,249
1448,Teclado Mecánico,3,2025-09-28 11:33:00,Bilbao,120,9,360
1449,MacBook Pro,4,2025-01-30 15:00:00,Valencia,1499,1,5996
1450,Monitor 4K,2,2025-06-01 19:30:00,Valencia,399,6,798
1452,Monitor 4K,3,2025-05-18 04:59:00,Bilbao,399,5,1197
1453,Monitor 4K,2,2025-06-06 06:32:00,Madrid,399,6,798
1454,Cargador USB-C,4,2025-06-20 16:32:00,Valencia,25,6,100
1455,AirPods Pro,3,2025-11-06 01:21:00,Barcelona,249,11,747
1456,iPhone 15,1,2025-08-05 19:43:00,Barcelona,999,8,999
1457,Monitor 4K,1,2025-01-26 13:31:00,Valencia,399,1,399
1458,Google Pixel 8,2,2025-08-11 07:20:00,Bilbao,699,8,1398
1459,AirPods Pro,4,2025-04-01 00:07:00,Madrid,249,4,996
1460,AirPods Pro,4,2025-10-16 14:12:00,Bilbao,249,10,996
1461,Cargador USB-C,3,2025-09-20 01:05:00,Sevilla,25,9,75
1462,AirPods Pro,2,2025-02-11 07:00:00,Bilbao,249,2,498
1463,Google Pixel 8,1,2025-03-06 02:15:00,Madrid,699,3,699
1464,Teclado Mecánico,2,2025-12-23 12:27:00,Barcelona,120,12,240
1465,Cargador USB-C,2,2025-09-22 22:27:00,Madrid,25,9,50
1466,iPhone 15,2,2025-11-01 01:47:00,Valencia,999,11,1998
1467,iPhone 15,2,2025-01-12 15:09:00,Valencia,999,1,1998
1468,Monitor 4K,2,2025-12-22 13:27:00,Bilbao,399,12,798
1469,iPhone 15,3,2025-09-19 21:42:00,Sevilla,999,9,2997
1470,Teclado Mecánico,4,2025-10-05 22:55:00,Barcelona,120,10,480
1471,AirPods Pro,3,2025-06-17 07:28:00,Barcelona,249,6,747
1472,Monitor 4K,3,2025-04-14 00:28:00,Sevilla,399,4,1197
1473,Google Pixel 8,2,2025-01-01 13:25:00,Sevilla,699,1,1398
1474,Google Pixel 8,3,2025-01-30 08:12:00,Madrid,699,1,2097
1475,AirPods Pro,2,2025-07-20 16:39:00,Madrid,249,7,498
1476,iPhone 15,1,2025-12-29 17:35:00,Barcelona,999,12,999
1477,Cargador USB-C,4,2025-09-20 03:12:00,Valencia,25,9,100
1478,Cargador USB-C,4,2025-05-30 04:10:00,Madrid,25,5,100
1479,MacBook Pro,3,2025-08-31 01:42:00,Bilbao,1499,8,4497
1480,iPhone 15,4,2025-05-22 22:03:00,Bilbao,999,5,3996
1482,Cargador USB-C,2,2025-06-24 21:13:00,Bilbao,25,6,50
1483,MacBook Pro,1,2025-01-13 18:25:00,Barcelona,1499,1,1499
1484,MacBook Pro,2,2025-04-25 05:54:00,Madrid,1499,4,2998
1485,Google Pixel 8,4,2025-05-17 18:15:00,Valencia,699,5,2796
1487,Google Pixel 8,1,2025-11-21 04:23:00,Sevilla,699,11,699
1488,Cargador USB-C,3,2025-07-05 12:59:00,Sevilla,25,7,75
1489,Cargador USB-C,4,2025-10-09 06:41:00,Bilbao,25,10,100
1490,Monitor 4K,3,2025-05-26 23:01:00,Bilbao,399,5,1197
1491,Teclado Mecánico,1,2025-09-01 21:00:00,Sevilla,120,9,120
1492,MacBook Pro,1,2025-12-28 23:47:00,Valencia,1499,12,1499
1493,iPhone 15,1,2025-10-29 05:36:00,Sevilla,999,10,999
1494,AirPods Pro,1,2025-06-24 07:46:00,Barcelona,249,6,249
1495,AirPods Pro,1,2025-06-03 04:42:00,Barcelona,249,6,249
1497,Monitor 4K,3,2025-10-21 12:35:00,Valencia,399,10,1197
1498,Teclado Mecánico,3,2025-10-21 07:16:00,Madrid,120,10,360
1499,iPhone 15,3,2025-02-01 15:08:00,Sevilla,999,2,2997
1500,MacBook Pro,1,2025-07-05 07:02:00,Bilbao,1499,7,1499
1501,Google Pixel 8,3,2025-10-25 08:30:00,Barcelona,699,10,2097
1502,Cargador USB-C,1,2025-08-03 07:03:00,Barcelona,25,8,25
1504,Monitor 4K,1,2025-04-23 22:42:00,Madrid,399,4,399
1505,Teclado Mecánico,1,2025-07-27 16:45:00,Sevilla,120,7,120
1506,MacBook Pro,1,2025-06-07 03:54:00,Bilbao,1499,6,1499
1507,Teclado Mecánico,4,2025-12-31 05:21:00,Madrid,120,12,480
1508,Google Pixel 8,4,2025-06-12 21:58:00,Valencia,699,6,2796
1509,Teclado Mecánico,2,2025-07-17 01:19:00,Bilbao,120,7,240
1510,Google Pixel 8,4,2025-07-23 06:24:00,Barcelona,699,7,2796
1512,Teclado Mecánico,4,2025-11-16 07:15:00,Madrid,120,11,480
1513,Cargador USB-C,4,2025-05-23 10:33:00,Bilbao,25,5,100
1514,Cargador USB-C,3,2025-06-19 07:33:00,Barcelona,25,6,75
1515,Cargador USB-C,3,2025-01-14 05:05:00,Bilbao,25,1,75
1516,Google Pixel 8,3,2025-02-07 02:41:00,Valencia,699,2,2097
1517,Cargador USB-C,1,2025-12-23 06:20:00,Madrid,25,12,25
1518,Monitor 4K,1,2025-08-28 18:51:00,Valencia,399,8,399
1519,MacBook Pro,3,2025-11-09 15:02:00,Madrid,1499,11,4497
1520,AirPods Pro,4,2025-02-17 10:09:00,Valencia,249,2,996
1521,Cargador USB-C,1,2025-04-24 14:04:00,Barcelona,25,4,25
1522,MacBook Pro,2,2025-03-07 19:18:00,Bilbao,1499,3,2998
1523,MacBook Pro,4,2025-01-25 05:57:00,Madrid,1499,1,5996
1524,Teclado Mecánico,3,2025-07-01 01:12:00,Madrid,120,7,360
1525,iPhone 15,2,2025-12-30 09:47:00,Valencia,999,12,1998
1526,MacBook Pro,3,2025-06-12 02:42:00,Valencia,1499,6,4497
1527,iPhone 15,1,2025-11-07 23:20:00,Valencia,999,11,999
1528,Google Pixel 8,1,2025-11-11 05:42:00,Madrid,699,11,699
1529,MacBook Pro,4,2025-12-16 00:02:00,Madrid,1499,12,5996
1530,Cargador USB-C,3,2025-05-13 03:39:00,Bilbao,25,5,75
1531,Teclado Mecánico,4,2025-09-24 16:02:00,Valencia,120,9,480
1532,MacBook Pro,1,2025-06-05 19:33:00,Sevilla,1499,6,1499
1533,AirPods Pro,1,2025-12-20 22:52:00,Barcelona,249,12,249
1534,Cargador USB-C,3,2025-02-18 16:41:00,Barcelona,25,2,75
1535,AirPods Pro,2,2025-03-31 00:03:00,Madrid,249,3,498
1536,AirPods Pro,3,2025-07-25 02:49:00,Bilbao,249,7,747
1537,Cargador USB-C,1,2025-02-17 00:24:00,Barcelona,25,2,25
1539,AirPods Pro,2,2025-09-28 06:02:00,Valencia,249,9,498
1540,Google Pixel 8,3,2025-04-09 04:01:00,Sevilla,699,4,2097
1541,Google Pixel 8,4,2025-05-30 10:28:00,Madrid,699,5,2796
1542,Monitor 4K,1,2025-01-01 12:21:00,Bilbao,399,1,399
1543,Teclado Mecánico,2,2025-01-17 22:49:00,Valencia,120,1,240
1544,iPhone 15,3,2025-05-24 02:41:00,Sevilla,999,5,2997
1545,Teclado Mecánico,2,2025-07-12 02:58:00,Bilbao,120,7,240
1546,Cargador USB-C,1,2025-10-02 04:59:00,Barcelona,25,10,25
1547,Teclado Mecánico,2,2025-02-21 09:53:00,Sevilla,120,2,240
1548,Teclado Mecánico,4,2025-04-02 02:15:00,Bilbao,120,4,480
1549,Teclado Mecánico,1,2025-07-07 13:00:00,Madrid,120,7,120
1550,iPhone 15,2,2025-02-09 11:39:00,Barcelona,999,2,1998
1551,iPhone 15,2,2025-02-12 04:24:00,Madrid,999,2,1998
1552,AirPods Pro,4,2025-01-04 03:15:00,Madrid,249,1,996
1553,Teclado Mecánico,2,2025-01-27 03:46:00,Bilbao,120,1,240
1554,AirPods Pro,1,2025-07-09 15:45:00,Barcelona,249,7,249
1555,Google Pixel 8,4,2025-11-28 07:18:00,Barcelona,699,11,2796
1556,Cargador USB-C,4,2025-10-06 22:24:00,Barcelona,25,10,100
1557,AirPods Pro,1,2025-06-30 06:36:00,Valencia,249,6,249
1558,Monitor 4K,4,2025-08-21 21:57:00,Barcelona,399,8,1596
1559,MacBook Pro,2,2025-04-22 00:58:00,Valencia,1499,4,2998
1560,Cargador USB-C,3,2025-03-18 16:27:00,Sevilla,25,3,75
1561,AirPods Pro,3,2025-01-03 03:24:00,Sevilla,249,1,747
1562,AirPods Pro,3,2025-12-19 17:49:00,Bilbao,249,12,747
1563,Google Pixel 8,3,2025-07-25 15:04:00,Bilbao,699,7,2097
1564,Cargador USB-C,4,2025-03-26 02:24:00,Valencia,25,3,100
1565,MacBook Pro,4,2025-08-07 19:57:00,Valencia,1499,8,5996
1566,AirPods Pro,2,2025-12-04 22:13:00,Sevilla,249,12,498
1567,Google Pixel 8,4,2025-12-13 16:42:00,Barcelona,699,12,2796
1568,iPhone 15,3,2025-07-02 07:29:00,Sevilla,999,7,2997
1569,Cargador USB-C,2,2025-08-14 11:46:00,Valencia,25,8,50
1570,Google Pixel 8,1,2025-06-12 20:52:00,Madrid,699,6,699
1571,Teclado Mecánico,2,2025-03-19 02:03:00,Valencia,120,3,240
1572,iPhone 15,3,2025-03-15 19:13:00,Sevilla,999,3,2997
1573,MacBook Pro,1,2025-06-13 16:15:00,Bilbao,1499,6,1499
1574,Teclado Mecánico,2,2025-08-21 16:06:00,Sevilla,120,8,240
1575,Monitor 4K,2,2025-03-17 05:49:00,Sevilla,399,3,798
1576,Monitor 4K,4,2025-12-09 15:56:00,Bilbao,399,12,1596
1577,MacBook Pro,2,2025-02-25 15:20:00,Barcelona,1499,2,2998
1578,Teclado Mecánico,3,2025-01-11 04:02:00,Sevilla,120,1,360
1579,Monitor 4K,4,2025-05-15 01:10:00,Sevilla,399,5,1596
1580,Teclado Mecánico,4,2025-11-02 09:35:00,Barcelona,120,11,480
1581,MacBook Pro,3,2025-03-25 10:25:00,Bilbao,1499,3,4497
1582,Monitor 4K,1,2025-02-07 20:18:00,Valencia,399,2,399
1583,Google Pixel 8,1,2025-04-19 05:59:00,Barcelona,699,4,699
1584,Cargador USB-C,4,2025-09-15 19:58:00,Sevilla,25,9,100
1585,Google Pixel 8,3,2025-07-22 20:56:00,Barcelona,699,7,2097
1586,AirPods Pro,1,2025-12-18 09:57:00,Madrid,249,12,249
1587,Monitor 4K,1,2025-07-24 08:40:00,Barcelona,399,7,399
1588,Google Pixel 8,4,2025-07-28 04:37:00,Bilbao,699,7,2796
1589,iPhone 15,3,2025-10-26 13:54:00,Barcelona,999,10,2997
1590,Teclado Mecánico,4,2025-09-25 05:31:00,Barcelona,120,9,480
1591,Cargador USB-C,1,2025-01-02 07:40:00,Barcelona,25,1,25
1592,Monitor 4K,2,2025-10-27 15:27:00,Bilbao,399,10,798
1593,AirPods Pro,2,2025-04-15 12:01:00,Bilbao,249,4,498
1594,Teclado Mecánico,2,2025-10-25 17:26:00,Barcelona,120,10,240
1595,MacBook Pro,3,2025-08-28 02:10:00,Sevilla,1499,8,4497
1596,Google Pixel 8,3,2025-11-29 15:42:00,Barcelona,699,11,2097
1597,Teclado Mecánico,3,2025-04-24 19:51:00,Sevilla,120,4,360
1598,Teclado Mecánico,4,2025-07-27 06:35:00,Barcelona,120,7,480
1599,Google Pixel 8,3,2025-06-01 23:41:00,Sevilla,699,6,2097
1600,AirPods Pro,1,2025-03-04 09:13:00,Sevilla,249,3,249
1601,Google Pixel 8,1,2025-10-14 08:50:00,Sevilla,699,10,699
1603,Monitor 4K,1,2025-02-15 20:16:00,Valencia,399,2,399
1604,Cargador USB-C,4,2025-01-23 23:09:00,Sevilla,25,1,100
1605,Teclado Mecánico,3,2025-03-16 19:39:00,Valencia,120,3,360
1606,Monitor 4K,4,2025-12-30 02:00:00,Sevilla,399,12,1596
1607,Google Pixel 8,4,2025-01-22 10:29:00,Sevilla,699,1,2796
1608,iPhone 15,4,2025-10-25 10:20:00,Bilbao,999,10,3996
1609,Monitor 4K,1,2025-12-22 04:02:00,Bilbao,399,12,399
1610,Google Pixel 8,3,2025-03-16 19:12:00,Barcelona,699,3,2097
1611,MacBook Pro,1,2025-02-04 16:23:00,Sevilla,1499,2,1499
1612,Teclado Mecánico,4,2025-01-31 07:53:00,Madrid,120,1,480
1613,Cargador USB-C,3,2025-09-13 22:48:00,Valencia,25,9,75
1614,AirPods Pro,2,2025-12-17 09:35:00,Madrid,249,12,498
1615,MacBook Pro,2,2025-10-19 05:18:00,Sevilla,1499,10,2998
1616,iPhone 15,3,2025-09-27 01:43:00,Sevilla,999,9,2997
1617,iPhone 15,2,2025-02-21 07:36:00,Barcelona,999,2,1998
1618,MacBook Pro,1,2025-04-21 04:39:00,Valencia,1499,4,1499
1619,AirPods Pro,3,2025-09-16 11:10:00,Madrid,249,9,747
1620,iPhone 15,2,2025-08-05 05:43:00,Bilbao,999,8,1998
1621,iPhone 15,4,2025-12-11 13:57:00,Bilbao,999,12,3996
1622,iPhone 15,3,2025-08-14 09:33:00,Bilbao,999,8,2997
1623,Monitor 4K,2,2025-07-14 19:45:00,Valencia,399,7,798
1624,iPhone 15,3,2025-04-15 06:22:00,Valencia,999,4,2997
1625,Teclado Mecánico,3,2025-07-07 01:19:00,Bilbao,120,7,360
1626,iPhone 15,4,2025-03-16 19:27:00,Barcelona,999,3,3996
1627,Teclado Mecánico,3,2025-09-01 02:36:00,Bilbao,120,9,360
1628,Cargador USB-C,1,2025-11-23 23:13:00,Madrid,25,11,25
1629,MacBook Pro,1,2025-07-26 21:57:00,Bilbao,1499,7,1499
1630,AirPods Pro,1,2025-08-06 11:13:00,Sevilla,249,8,249
1631,AirPods Pro,4,2025-04-23 08:43:00,Valencia,249,4,996
1632,Teclado Mecánico,1,2025-10-14 21:35:00,Valencia,120,10,120
1633,Cargador USB-C,2,2025-01-15 19:22:00,Valencia,25,1,50
1634,AirPods Pro,4,2025-06-29 23:47:00,Valencia,249,6,996
1635,AirPods Pro,1,2025-07-18 18:33:00,Madrid,249,7,249
1636,AirPods Pro,3,2025-04-30 10:30:00,Sevilla,249,4,747
1637,MacBook Pro,2,2025-04-02 07:28:00,Madrid,1499,4,2998
1638,Teclado Mecánico,1,2025-12-28 15:35:00,Bilbao,120,12,120
1639,iPhone 15,3,2025-01-13 07:31:00,Barcelona,999,1,2997
1640,iPhone 15,3,2025-11-22 07:57:00,Madrid,999,11,2997
1641,Cargador USB-C,2,2025-05-01 06:55:00,Bilbao,25,5,50
1642,Teclado Mecánico,3,2025-04-24 19:46:00,Barcelona,120,4,360
1643,MacBook Pro,3,2025-04-06 01:45:00,Barcelona,1499,4,4497
1644,Teclado Mecánico,2,2025-05-29 19:57:00,Sevilla,120,5,240
1645,Monitor 4K,3,2025-08-30 01:36:00,Sevilla,399,8,1197
1646,Google Pixel 8,2,2025-02-26 23:09:00,Sevilla,699,2,1398
1647,Google Pixel 8,3,2025-07-23 19:20:00,Sevilla,699,7,2097
1648,iPhone 15,2,2025-03-09 07:43:00,Valencia,999,3,1998
1649,Teclado Mecánico,3,2025-02-06 20:50:00,Sevilla,120,2,360
1650,AirPods Pro,1,2025-05-11 15:51:00,Valencia,249,5,249
1651,iPhone 15,2,2025-11-07 20:35:00,Bilbao,999,11,1998
1652,Teclado Mecánico,3,2025-10-06 22:44:00,Valencia,120,10,360
1653,AirPods Pro,1,2025-09-04 23:27:00,Valencia,249,9,249
1654,iPhone 15,2,2025-11-14 15:49:00,Valencia,999,11,1998
1655,Google Pixel 8,3,2025-07-29 01:59:00,Barcelona,699,7,2097
1656,AirPods Pro,3,2025-05-07 00:14:00,Madrid,249,5,747
1657,Cargador USB-C,4,2025-05-04 19:25:00,Barcelona,25,5,100
1658,Teclado Mecánico,4,2025-02-18 04:28:00,Sevilla,120,2,480
1659,Google Pixel 8,1,2025-02-23 17:04:00,Barcelona,699,2,699
1660,Monitor 4K,1,2025-02-28 11:31:00,Barcelona,399,2,399
1661,Google Pixel 8,3,2025-09-07 05:05:00,Barcelona,699,9,2097
1662,Cargador USB-C,1,2025-09-12 02:36:00,Barcelona,25,9,25
1663,MacBook Pro,2,2025-07-18 21:43:00,Barcelona,1499,7,2998
1664,AirPods Pro,2,2025-09-22 05:55:00,Madrid,249,9,498
1665,MacBook Pro,1,2025-08-11 04:02:00,Bilbao,1499,8,1499
1666,MacBook Pro,2,2025-09-26 13:10:00,Bilbao,1499,9,2998
1667,MacBook Pro,2,2025-02-03 16:37:00,Valencia,1499,2,2998
1668,AirPods Pro,3,2025-02-13 13:33:00,Sevilla,249,2,747
1669,Monitor 4K,3,2025-05-03 03:14:00,Madrid,399,5,1197
1670,Cargador USB-C,3,2025-02-13 21:13:00,Sevilla,25,2,75
1671,iPhone 15,3,2025-05-15 09:50:00,Barcelona,999,5,2997
1672,Cargador USB-C,1,2025-01-28 23:16:00,Barcelona,25,1,25
1673,AirPods Pro,4,2025-06-23 19:19:00,Madrid,249,6,996
1674,Monitor 4K,4,2025-02-15 15:55:00,Barcelona,399,2,1596
1675,Google Pixel 8,1,2025-10-28 14:06:00,Sevilla,699,10,699
1676,Cargador USB-C,3,2025-02-16 13:34:00,Sevilla,25,2,75
1677,iPhone 15,3,2025-10-10 10:39:00,Bilbao,999,10,2997
1678,iPhone 15,4,2025-07-29 13:27:00,Bilbao,999,7,3996
1679,Teclado Mecánico,1,2025-09-29 09:18:00,Madrid,120,9,120
1680,Teclado Mecánico,3,2025-05-31 17:54:00,Barcelona,120,5,360
1681,Teclado Mecánico,4,2025-01-29 06:18:00,Sevilla,120,1,480
1682,Teclado Mecánico,3,2025-04-29 01:59:00,Bilbao,120,4,360
1684,MacBook Pro,1,2025-12-20 05:04:00,Sevilla,1499,12,1499
1686,AirPods Pro,4,2025-07-13 01:44:00,Valencia,249,7,996
1687,Monitor 4K,4,2025-05-23 07:55:00,Valencia,399,5,1596
1688,Google Pixel 8,1,2025-01-10 18:05:00,Barcelona,699,1,699
1689,Google Pixel 8,3,2025-06-10 06:20:00,Bilbao,699,6,2097
1690,MacBook Pro,4,2025-09-09 11:44:00,Madrid,1499,9,5996
1691,MacBook Pro,2,2025-04-05 13:08:00,Sevilla,1499,4,2998
1692,AirPods Pro,3,2025-05-12 09:35:00,Sevilla,249,5,747
1693,Cargador USB-C,4,2025-10-05 12:01:00,Sevilla,25,10,100
1695,AirPods Pro,4,2025-06-04 06:54:00,Bilbao,249,6,996
1697,Teclado Mecánico,4,2025-01-26 20:12:00,Madrid,120,1,480
1698,iPhone 15,2,2025-02-10 08:15:00,Sevilla,999,2,1998
1699,Monitor 4K,2,2025-08-07 19:41:00,Madrid,399,8,798
1700,iPhone 15,2,2025-07-28 05:44:00,Valencia,999,7,1998
1701,Google Pixel 8,2,2025-05-15 15:52:00,Barcelona,699,5,1398
1702,Monitor 4K,3,2025-08-07 10:23:00,Barcelona,399,8,1197
1703,Monitor 4K,1,2025-02-02 05:05:00,Valencia,399,2,399
1704,Monitor 4K,2,2025-05-10 09:43:00,Valencia,399,5,798
1705,Monitor 4K,4,2025-01-29 04:57:00,Valencia,399,1,1596
1706,Teclado Mecánico,4,2025-07-30 20:51:00,Madrid,120,7,480
1707,Google Pixel 8,4,2025-04-14 19:01:00,Sevilla,699,4,2796
1708,Teclado Mecánico,4,2025-03-19 11:12:00,Sevilla,120,3,480
1709,Teclado Mecánico,3,2025-07-08 03:18:00,Bilbao,120,7,360
1710,AirPods Pro,2,2025-11-30 14:18:00,Valencia,249,11,498
1711,MacBook Pro,4,2025-04-11 15:23:00,Sevilla,1499,4,5996
1712,Google Pixel 8,1,2025-03-14 10:35:00,Bilbao,699,3,699
1713,Google Pixel 8,3,2025-02-09 12:44:00,Madrid,699,2,2097
1714,Cargador USB-C,3,2025-02-01 17:59:00,Barcelona,25,2,75
1715,MacBook Pro,3,2025-08-24 03:54:00,Barcelona,1499,8,4497
1716,Google Pixel 8,2,2025-12-19 10:46:00,Barcelona,699,12,1398
1717,Cargador USB-C,4,2025-10-16 10:16:00,Valencia,25,10,100
1718,Monitor 4K,1,2025-10-15 09:40:00,Madrid,399,10,399
1719,iPhone 15,2,2025-12-05 15:09:00,Bilbao,999,12,1998
1720,AirPods Pro,3,2025-04-11 03:01:00,Madrid,249,4,747
1721,MacBook Pro,4,2025-02-12 21:31:00,Sevilla,1499,2,5996
1722,Google Pixel 8,4,2025-03-04 02:33:00,Bilbao,699,3,2796
1723,MacBook Pro,4,2025-06-09 07:24:00,Barcelona,1499,6,5996
1724,Teclado Mecánico,1,2025-11-22 23:31:00,Sevilla,120,11,120
1725,AirPods Pro,4,2025-05-24 11:00:00,Madrid,249,5,996
1726,Teclado Mecánico,3,2025-02-20 05:35:00,Barcelona,120,2,360
1727,Monitor 4K,1,2025-11-01 11:35:00,Madrid,399,11,399
1728,iPhone 15,1,2025-06-07 11:39:00,Bilbao,999,6,999
1729,Cargador USB-C,4,2025-10-20 07:41:00,Bilbao,25,10,100
1730,AirPods Pro,4,2025-06-05 04:49:00,Bilbao,249,6,996
1731,Cargador USB-C,1,2025-02-27 02:13:00,Madrid,25,2,25
1732,MacBook Pro,4,2025-11-11 03:03:00,Barcelona,1499,11,5996
1733,Monitor 4K,1,2025-03-04 10:31:00,Valencia,399,3,399
1734,Monitor 4K,4,2025-06-06 08:46:00,Madrid,399,6,1596
1735,iPhone 15,4,2025-09-04 15:38:00,Bilbao,999,9,3996
1736,MacBook Pro,2,2025-11-24 00:04:00,Bilbao,1499,11,2998
1737,MacBook Pro,4,2025-02-02 10:37:00,Barcelona,1499,2,5996
1738,Monitor 4K,2,2025-07-01 02:07:00,Valencia,399,7,798
1739,MacBook Pro,3,2025-05-30 10:43:00,Barcelona,1499,5,4497
1740,Google Pixel 8,2,2025-10-25 07:37:00,Bilbao,699,10,1398
1741,MacBook Pro,1,2025-01-05 02:00:00,Sevilla,1499,1,1499
1742,Google Pixel 8,4,2025-10-24 07:32:00,Valencia,699,10,2796
1743,AirPods Pro,4,2025-06-17 19:37:00,Bilbao,249,6,996
1744,AirPods Pro,1,2025-07-28 18:31:00,Barcelona,249,7,249
1745,MacBook Pro,2,2025-08-18 13:59:00,Madrid,1499,8,2998
1746,Google Pixel 8,3,2025-11-04 17:20:00,Madrid,699,11,2097
1747,Teclado Mecánico,1,2025-03-09 11:17:00,Barcelona,120,3,120
1749,Google Pixel 8,2,2025-11-14 02:01:00,Valencia,699,11,1398
1750,Google Pixel 8,4,2025-04-22 00:40:00,Barcelona,699,4,2796
1751,AirPods Pro,3,2025-02-21 23:02:00,Bilbao,249,2,747
1752,AirPods Pro,3,2025-06-08 22:59:00,Sevilla,249,6,747
1753,iPhone 15,3,2025-02-27 17:48:00,Barcelona,999,2,2997
1754,AirPods Pro,1,2025-04-11 04:48:00,Barcelona,249,4,249
1755,Teclado Mecánico,3,2025-06-06 22:02:00,Valencia,120,6,360
1756,Monitor 4K,3,2025-05-23 04:47:00,Madrid,399,5,1197
1757,AirPods Pro,3,2025-11-06 18:14:00,Sevilla,249,11,747
1758,Monitor 4K,3,2025-05-23 08:54:00,Sevilla,399,5,1197
1759,Teclado Mecánico,2,2025-05-26 11:33:00,Valencia,120,5,240
1760,MacBook Pro,2,2025-08-29 10:18:00,Valencia,1499,8,2998
1761,Teclado Mecánico,4,2025-11-27 12:55:00,Barcelona,120,11,480
1762,Google Pixel 8,3,2025-11-26 22:30:00,Madrid,699,11,2097
1763,iPhone 15,2,2025-08-16 22:07:00,Sevilla,999,8,1998
