ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario
1412,iPhone 15,2,2025-05-01 23:38:00,Valencia,999
1413,Cargador USB-C,3,2025-08-31 00:30:00,Barcelona,25
1414,AirPods Pro,2,2025-01-16 22:53:00,Madrid,249
1415,Cargador USB-C,3,2025-11-27 13:18:00,Barcelona,25
1416,iPhone 15,2,2025-01-08 19:59:00,Valencia,999
1417,Teclado Mecánico,2,2025-10-18 19:08:00,Barcelona,120
1418,Teclado Mecánico,2,2025-05-05 06:46:00,Valencia,120
1419,iPhone 15,2,2025-10-04 05:12:00,Bilbao,999
1420,,2,2025-02-13 23:05:00,Bilbao,1499
1421,iPhone 15,3,2025-12-21 01:25:00,Sevilla,999
1422,Teclado Mecánico,4,2025-12-04 09:16:00,Valencia,120
1423,Cargador USB-C,3,2025-07-13 15:20:00,Barcelona,25
1424,Monitor 4K,3,2025-09-15 00:50:00,Valencia,399
1425,Cargador USB-C,4,2025-09-10 04:10:00,Barcelona,25
1426,Google Pixel 8,1,2025-02-08 09:00:00,Madrid,699
1427,Google Pixel 8,2,2025-07-13 12:08:00,Bilbao,699
1428,MacBook Pro,3,2025-11-01 19:59:00,Bilbao,1499
1429,iPhone 15,4,2025-11-18 13:16:00,Valencia,999
1430,Google Pixel 8,3,2025-10-10 18:14:00,Madrid,699
1431,AirPods Pro,2,2025-02-14 19:17:00,Barcelona,249
1432,Google Pixel 8,1,2025-03-28 02:09:00,Valencia,699
1433,iPhone 15,4,2025-11-19 02:29:00,Madrid,999
1434,Teclado Mecánico,1,2025-01-19 11:21:00,Sevilla,120
1435,Monitor 4K,2,2025-02-28 04:35:00,Valencia,399
1436,Teclado Mecánico,2,2025-07-30 13:22:00,Sevilla,120
1437,iPhone 15,4,2025-08-02 20:24:00,Sevilla,999
1438,iPhone 15,2,2025-12-15 13:32:00,Madrid,999
1439,Cargador USB-C,1,2025-04-05 03:29:00,Valencia,25
1440,Google Pixel 8,3,2025-12-06 06:15:00,Barcelona,699
1441,Cargador USB-C,3,2025-05-10 10:12:00,Madrid,25
1442,Google Pixel 8,3,2025-06-10 13:10:00,Valencia,699
1443,Google Pixel 8,1,2025-01-24 01:09:00,Sevilla,699
1444,Cargador USB-C,2,2025-12-12 10:58:00,Barcelona,25
1445,Monitor 4K,4,2025-07-10 06:17:00,Sevilla,399
1446,MacBook Pro,3,2025-03-28 20:07:00,Sevilla,1499
1447,AirPods Pro,1,2025-01-28 10:42:00,Madrid,249
1448,Teclado Mecánico,3,2025-09-28 11:33:00,Bilbao,120
1449,MacBook Pro,4,2025-01-30 15:00:00,Valencia,1499
1450,Monitor 4K,2,2025-06-01 19:30:00,Valencia,399
1451,,3,2025-12-28 05:33:00,Bilbao,1499
1452,Monitor 4K,3,2025-05-18 04:59:00,Bilbao,399
1453,Monitor 4K,2,2025-06-06 06:32:00,Madrid,399
1454,Cargador USB-C,4,2025-06-20 16:32:00,Valencia,25
1455,AirPods Pro,3,2025-11-06 01:21:00,Barcelona,249
1456,iPhone 15,1,2025-08-05 19:43:00,Barcelona,999
1457,Monitor 4K,1,2025-01-26 13:31:00,Valencia,399
1458,Google Pixel 8,2,2025-08-11 07:20:00,Bilbao,699
1459,AirPods Pro,4,2025-04-01 00:07:00,Madrid,249
1460,AirPods Pro,4,2025-10-16 14:12:00,Bilbao,249
1461,Cargador USB-C,3,2025-09-20 01:05:00,Sevilla,25
1462,AirPods Pro,2,2025-02-11 07:00:00,Bilbao,249
1463,Google Pixel 8,1,2025-03-06 02:15:00,Madrid,699
1464,Teclado Mecánico,2,2025-12-23 12:27:00,Barcelona,120
1465,Cargador USB-C,2,2025-09-22 22:27:00,Madrid,25
1466,iPhone 15,2,2025-11-01 01:47:00,Valencia,999
1467,iPhone 15,2,2025-01-12 15:09:00,Valencia,999
1468,Monitor 4K,2,2025-12-22 13:27:00,Bilbao,399
1469,iPhone 15,3,2025-09-19 21:42:00,Sevilla,999
1470,Teclado Mecánico,4,2025-10-05 22:55:00,Barcelona,120
1471,AirPods Pro,3,2025-06-17 07:28:00,Barcelona,249
1472,Monitor 4K,3,2025-04-14 00:28:00,Sevilla,399
1473,Google Pixel 8,2,2025-01-01 13:25:00,Sevilla,699
1474,Google Pixel 8,3,2025-01-30 08:12:00,Madrid,699
1475,AirPods Pro,2,2025-07-20 16:39:00,Madrid,249
1476,iPhone 15,1,2025-12-29 17:35:00,Barcelona,999
1477,Cargador USB-C,4,2025-09-20 03:12:00,Valencia,25
1478,Cargador USB-C,4,2025-05-30 04:10:00,Madrid,25
1479,MacBook Pro,3,2025-08-31 01:42:00,Bilbao,1499
1480,iPhone 15,4,2025-05-22 22:03:00,Bilbao,999
1481,,1,2025-07-20 06:39:00,Bilbao,1499
1482,Cargador USB-C,2,2025-06-24 21:13:00,Bilbao,25
1483,MacBook Pro,1,2025-01-13 18:25:00,Barcelona,1499
1484,MacBook Pro,2,2025-04-25 05:54:00,Madrid,1499
1485,Google Pixel 8,4,2025-05-17 18:15:00,Valencia,699
1486,,4,2025-06-27 03:23:00,Bilbao,1499
1487,Google Pixel 8,1,2025-11-21 04:23:00,Sevilla,699
1488,Cargador USB-C,3,2025-07-05 12:59:00,Sevilla,25
1489,Cargador USB-C,4,2025-10-09 06:41:00,Bilbao,25
1490,Monitor 4K,3,2025-05-26 23:01:00,Bilbao,399
1491,Teclado Mecánico,1,2025-09-01 21:00:00,Sevilla,120
1492,MacBook Pro,1,2025-12-28 23:47:00,Valencia,1499
1493,iPhone 15,1,2025-10-29 05:36:00,Sevilla,999
1494,AirPods Pro,1,2025-06-24 07:46:00,Barcelona,249
1495,AirPods Pro,1,2025-06-03 04:42:00,Barcelona,249
1496,,2,2025-07-02 05:27:00,Valencia,999
1497,Monitor 4K,3,2025-10-21 12:35:00,Valencia,399
1498,Teclado Mecánico,3,2025-10-21 07:16:00,Madrid,120
1499,iPhone 15,3,2025-02-01 15:08:00,Sevilla,999
1500,MacBook Pro,1,2025-07-05 07:02:00,Bilbao,1499
1501,Google Pixel 8,3,2025-10-25 08:30:00,Barcelona,699
1502,Cargador USB-C,1,2025-08-03 07:03:00,Barcelona,25
1503,,3,2025-08-29 13:25:00,Madrid,120
1504,Monitor 4K,1,2025-04-23 22:42:00,Madrid,399
1505,Teclado Mecánico,1,2025-07-27 16:45:00,Sevilla,120
1506,MacBook Pro,1,2025-06-07 03:54:00,Bilbao,1499
1507,Teclado Mecánico,4,2025-12-31 05:21:00,Madrid,120
1508,Google Pixel 8,4,2025-06-12 21:58:00,Valencia,699
1509,Teclado Mecánico,2,2025-07-17 01:19:00,Bilbao,120
1510,Google Pixel 8,4,2025-07-23 06:24:00,Barcelona,699
1511,,3,2025-10-08 17:31:00,Barcelona,1499
1512,Teclado Mecánico,4,2025-11-16 07:15:00,Madrid,120
1513,Cargador USB-C,4,2025-05-23 10:33:00,Bilbao,25
1514,Cargador USB-C,3,2025-06-19 07:33:00,Barcelona,25
1515,Cargador USB-C,3,2025-01-14 05:05:00,Bilbao,25
1516,Google Pixel 8,3,2025-02-07 02:41:00,Valencia,699
1517,Cargador USB-C,1,2025-12-23 06:20:00,Madrid,25
1518,Monitor 4K,1,2025-08-28 18:51:00,Valencia,399
1519,MacBook Pro,3,2025-11-09 15:02:00,Madrid,1499
1520,AirPods Pro,4,2025-02-17 10:09:00,Valencia,249
1521,Cargador USB-C,1,2025-04-24 14:04:00,Barcelona,25
1522,MacBook Pro,2,2025-03-07 19:18:00,Bilbao,1499
1523,MacBook Pro,4,2025-01-25 05:57:00,Madrid,1499
1524,Teclado Mecánico,3,2025-07-01 01:12:00,Madrid,120
1525,iPhone 15,2,2025-12-30 09:47:00,Valencia,999
1526,MacBook Pro,3,2025-06-12 02:42:00,Valencia,1499
1527,iPhone 15,1,2025-11-07 23:20:00,Valencia,999
1528,Google Pixel 8,1,2025-11-11 05:42:00,Madrid,699
1529,MacBook Pro,4,2025-12-16 00:02:00,Madrid,1499
1530,Cargador USB-C,3,2025-05-13 03:39:00,Bilbao,25
1531,Teclado Mecánico,4,2025-09-24 16:02:00,Valencia,120
1532,MacBook Pro,1,2025-06-05 19:33:00,Sevilla,1499
1533,AirPods Pro,1,2025-12-20 22:52:00,Barcelona,249
1534,Cargador USB-C,3,2025-02-18 16:41:00,Barcelona,25
1535,AirPods Pro,2,2025-03-31 00:03:00,Madrid,249
1536,AirPods Pro,3,2025-07-25 02:49:00,Bilbao,249
1537,Cargador USB-C,1,2025-02-17 00:24:00,Barcelona,25
1538,,3,2025-09-03 03:50:00,Sevilla,249
1539,AirPods Pro,2,2025-09-28 06:02:00,Valencia,249
1540,Google Pixel 8,3,2025-04-09 04:01:00,Sevilla,699
1541,Google Pixel 8,4,2025-05-30 10:28:00,Madrid,699
1542,Monitor 4K,1,2025-01-01 12:21:00,Bilbao,399
1543,Teclado Mecánico,2,2025-01-17 22:49:00,Valencia,120
1544,iPhone 15,3,2025-05-24 02:41:00,Sevilla,999
1545,Teclado Mecánico,2,2025-07-12 02:58:00,Bilbao,120
1546,Cargador USB-C,1,2025-10-02 04:59:00,Barcelona,25
1547,Teclado Mecánico,2,2025-02-21 09:53:00,Sevilla,120
1548,Teclado Mecánico,4,2025-04-02 02:15:00,Bilbao,120
1549,Teclado Mecánico,1,2025-07-07 13:00:00,Madrid,120
1550,iPhone 15,2,2025-02-09 11:39:00,Barcelona,999
1551,iPhone 15,2,2025-02-12 04:24:00,Madrid,999
1552,AirPods Pro,4,2025-01-04 03:15:00,Madrid,249
1553,Teclado Mecánico,2,2025-01-27 03:46:00,Bilbao,120
1554,AirPods Pro,1,2025-07-09 15:45:00,Barcelona,249
1555,Google Pixel 8,4,2025-11-28 07:18:00,Barcelona,699
1556,Cargador USB-C,4,2025-10-06 22:24:00,Barcelona,25
1557,AirPods Pro,1,2025-06-30 06:36:00,Valencia,249
1558,Monitor 4K,4,2025-08-21 21:57:00,Barcelona,399
1559,MacBook Pro,2,2025-04-22 00:58:00,Valencia,1499
1560,Cargador USB-C,3,2025-03-18 16:27:00,Sevilla,25
1561,AirPods Pro,3,2025-01-03 03:24:00,Sevilla,249
1562,AirPods Pro,3,2025-12-19 17:49:00,Bilbao,249
1563,Google Pixel 8,3,2025-07-25 15:04:00,Bilbao,699
1564,Cargador USB-C,4,2025-03-26 02:24:00,Valencia,25
1565,MacBook Pro,4,2025-08-07 19:57:00,Valencia,1499
1566,AirPods Pro,2,2025-12-04 22:13:00,Sevilla,249
1567,Google Pixel 8,4,2025-12-13 16:42:00,Barcelona,699
1568,iPhone 15,3,2025-07-02 07:29:00,Sevilla,999
1569,Cargador USB-C,2,2025-08-14 11:46:00,Valencia,25
1570,Google Pixel 8,1,2025-06-12 20:52:00,Madrid,699
1571,Teclado Mecánico,2,2025-03-19 02:03:00,Valencia,120
1572,iPhone 15,3,2025-03-15 19:13:00,Sevilla,999
1573,MacBook Pro,1,2025-06-13 16:15:00,Bilbao,1499
1574,Teclado Mecánico,2,2025-08-21 16:06:00,Sevilla,120
1575,Monitor 4K,2,2025-03-17 05:49:00,Sevilla,399
1576,Monitor 4K,4,2025-12-09 15:56:00,Bilbao,399
1577,MacBook Pro,2,2025-02-25 15:20:00,Barcelona,1499
1578,Teclado Mecánico,3,2025-01-11 04:02:00,Sevilla,120
1579,Monitor 4K,4,2025-05-15 01:10:00,Sevilla,399
1580,Teclado Mecánico,4,2025-11-02 09:35:00,Barcelona,120
1581,MacBook Pro,3,2025-03-25 10:25:00,Bilbao,1499
1582,Monitor 4K,1,2025-02-07 20:18:00,Valencia,399
1583,Google Pixel 8,1,2025-04-19 05:59:00,Barcelona,699
1584,Cargador USB-C,4,2025-09-15 19:58:00,Sevilla,25
1585,Google Pixel 8,3,2025-07-22 20:56:00,Barcelona,699
1586,AirPods Pro,1,2025-12-18 09:57:00,Madrid,249
1587,Monitor 4K,1,2025-07-24 08:40:00,Barcelona,399
1588,Google Pixel 8,4,2025-07-28 04:37:00,Bilbao,699
1589,iPhone 15,3,2025-10-26 13:54:00,Barcelona,999
1590,Teclado Mecánico,4,2025-09-25 05:31:00,Barcelona,120
1591,Cargador USB-C,1,2025-01-02 07:40:00,Barcelona,25
1592,Monitor 4K,2,2025-10-27 15:27:00,Bilbao,399
1593,AirPods Pro,2,2025-04-15 12:01:00,Bilbao,249
1594,Teclado Mecánico,2,2025-10-25 17:26:00,Barcelona,120
1595,MacBook Pro,3,2025-08-28 02:10:00,Sevilla,1499
1596,Google Pixel 8,3,2025-11-29 15:42:00,Barcelona,699
1597,Teclado Mecánico,3,2025-04-24 19:51:00,Sevilla,120
1598,Teclado Mecánico,4,2025-07-27 06:35:00,Barcelona,120
1599,Google Pixel 8,3,2025-06-01 23:41:00,Sevilla,699
1600,AirPods Pro,1,2025-03-04 09:13:00,Sevilla,249
1601,Google Pixel 8,1,2025-10-14 08:50:00,Sevilla,699
1602,,1,2025-05-06 01:50:00,Sevilla,999
1603,Monitor 4K,1,2025-02-15 20:16:00,Valencia,399
1604,Cargador USB-C,4,2025-01-23 23:09:00,Sevilla,25
1605,Teclado Mecánico,3,2025-03-16 19:39:00,Valencia,120
1606,Monitor 4K,4,2025-12-30 02:00:00,Sevilla,399
1607,Google Pixel 8,4,2025-01-22 10:29:00,Sevilla,699
1608,iPhone 15,4,2025-10-25 10:20:00,Bilbao,999
1609,Monitor 4K,1,2025-12-22 04:02:00,Bilbao,399
1610,Google Pixel 8,3,2025-03-16 19:12:00,Barcelona,699
1611,MacBook Pro,1,2025-02-04 16:23:00,Sevilla,1499
1612,Teclado Mecánico,4,2025-01-31 07:53:00,Madrid,120
1613,Cargador USB-C,3,2025-09-13 22:48:00,Valencia,25
1614,AirPods Pro,2,2025-12-17 09:35:00,Madrid,249
1615,MacBook Pro,2,2025-10-19 05:18:00,Sevilla,1499
1616,iPhone 15,3,2025-09-27 01:43:00,Sevilla,999
1617,iPhone 15,2,2025-02-21 07:36:00,Barcelona,999
1618,MacBook Pro,1,2025-04-21 04:39:00,Valencia,1499
1619,AirPods Pro,3,2025-09-16 11:10:00,Madrid,249
1620,iPhone 15,2,2025-08-05 05:43:00,Bilbao,999
1621,iPhone 15,4,2025-12-11 13:57:00,Bilbao,999
1622,iPhone 15,3,2025-08-14 09:33:00,Bilbao,999
1623,Monitor 4K,2,2025-07-14 19:45:00,Valencia,399
1624,iPhone 15,3,2025-04-15 06:22:00,Valencia,999
1625,Teclado Mecánico,3,2025-07-07 01:19:00,Bilbao,120
1626,iPhone 15,4,2025-03-16 19:27:00,Barcelona,999
1627,Teclado Mecánico,3,2025-09-01 02:36:00,Bilbao,120
1628,Cargador USB-C,1,2025-11-23 23:13:00,Madrid,25
1629,MacBook Pro,1,2025-07-26 21:57:00,Bilbao,1499
1630,AirPods Pro,1,2025-08-06 11:13:00,Sevilla,249
1631,AirPods Pro,4,2025-04-23 08:43:00,Valencia,249
1632,Teclado Mecánico,1,2025-10-14 21:35:00,Valencia,120
1633,Cargador USB-C,2,2025-01-15 19:22:00,Valencia,25
1634,AirPods Pro,4,2025-06-29 23:47:00,Valencia,249
1635,AirPods Pro,1,2025-07-18 18:33:00,Madrid,249
1636,AirPods Pro,3,2025-04-30 10:30:00,Sevilla,249
1637,MacBook Pro,2,2025-04-02 07:28:00,Madrid,1499
1638,Teclado Mecánico,1,2025-12-28 15:35:00,Bilbao,120
1639,iPhone 15,3,2025-01-13 07:31:00,Barcelona,999
1640,iPhone 15,3,2025-11-22 07:57:00,Madrid,999
1641,Cargador USB-C,2,2025-05-01 06:55:00,Bilbao,25
1642,Teclado Mecánico,3,2025-04-24 19:46:00,Barcelona,120
1643,MacBook Pro,3,2025-04-06 01:45:00,Barcelona,1499
1644,Teclado Mecánico,2,2025-05-29 19:57:00,Sevilla,120
1645,Monitor 4K,3,2025-08-30 01:36:00,Sevilla,399
1646,Google Pixel 8,2,2025-02-26 23:09:00,Sevilla,699
1647,Google Pixel 8,3,2025-07-23 19:20:00,Sevilla,699
1648,iPhone 15,2,2025-03-09 07:43:00,Valencia,999
1649,Teclado Mecánico,3,2025-02-06 20:50:00,Sevilla,120
1650,AirPods Pro,1,2025-05-11 15:51:00,Valencia,249
1651,iPhone 15,2,2025-11-07 20:35:00,Bilbao,999
1652,Teclado Mecánico,3,2025-10-06 22:44:00,Valencia,120
1653,AirPods Pro,1,2025-09-04 23:27:00,Valencia,249
1654,iPhone 15,2,2025-11-14 15:49:00,Valencia,999
1655,Google Pixel 8,3,2025-07-29 01:59:00,Barcelona,699
1656,AirPods Pro,3,2025-05-07 00:14:00,Madrid,249
1657,Cargador USB-C,4,2025-05-04 19:25:00,Barcelona,25
1658,Teclado Mecánico,4,2025-02-18 04:28:00,Sevilla,120
1659,Google Pixel 8,1,2025-02-23 17:04:00,Barcelona,699
1660,Monitor 4K,1,2025-02-28 11:31:00,Barcelona,399
1661,Google Pixel 8,3,2025-09-07 05:05:00,Barcelona,699
1662,Cargador USB-C,1,2025-09-12 02:36:00,Barcelona,25
1663,MacBook Pro,2,2025-07-18 21:43:00,Barcelona,1499
1664,AirPods Pro,2,2025-09-22 05:55:00,Madrid,249
1665,MacBook Pro,1,2025-08-11 04:02:00,Bilbao,1499
1666,MacBook Pro,2,2025-09-26 13:10:00,Bilbao,1499
1667,MacBook Pro,2,2025-02-03 16:37:00,Valencia,1499
1668,AirPods Pro,3,2025-02-13 13:33:00,Sevilla,249
1669,Monitor 4K,3,2025-05-03 03:14:00,Madrid,399
1670,Cargador USB-C,3,2025-02-13 21:13:00,Sevilla,25
1671,iPhone 15,3,2025-05-15 09:50:00,Barcelona,999
1672,Cargador USB-C,1,2025-01-28 23:16:00,Barcelona,25
1673,AirPods Pro,4,2025-06-23 19:19:00,Madrid,249
1674,Monitor 4K,4,2025-02-15 15:55:00,Barcelona,399
1675,Google Pixel 8,1,2025-10-28 14:06:00,Sevilla,699
1676,Cargador USB-C,3,2025-02-16 13:34:00,Sevilla,25
1677,iPhone 15,3,2025-10-10 10:39:00,Bilbao,999
1678,iPhone 15,4,2025-07-29 13:27:00,Bilbao,999
1679,Teclado Mecánico,1,2025-09-29 09:18:00,Madrid,120
1680,Teclado Mecánico,3,2025-05-31 17:54:00,Barcelona,120
1681,Teclado Mecánico,4,2025-01-29 06:18:00,Sevilla,120
1682,Teclado Mecánico,3,2025-04-29 01:59:00,Bilbao,120
1683,,4,2025-01-14 12:59:00,Barcelona,1499
1684,MacBook Pro,1,2025-12-20 05:04:00,Sevilla,1499
1685,,2,2025-05-21 20:51:00,Madrid,25
1686,AirPods Pro,4,2025-07-13 01:44:00,Valencia,249
1687,Monitor 4K,4,2025-05-23 07:55:00,Valencia,399
1688,Google Pixel 8,1,2025-01-10 18:05:00,Barcelona,699
1689,Google Pixel 8,3,2025-06-10 06:20:00,Bilbao,699
1690,MacBook Pro,4,2025-09-09 11:44:00,Madrid,1499
1691,MacBook Pro,2,2025-04-05 13:08:00,Sevilla,1499
1692,AirPods Pro,3,2025-05-12 09:35:00,Sevilla,249
1693,Cargador USB-C,4,2025-10-05 12:01:00,Sevilla,25
1694,,4,2025-12-27 11:44:00,Sevilla,249
1695,AirPods Pro,4,2025-06-04 06:54:00,Bilbao,249
1696,,3,2025-05-10 23:33:00,Sevilla,120
1697,Teclado Mecánico,4,2025-01-26 20:12:00,Madrid,120
1698,iPhone 15,2,2025-02-10 08:15:00,Sevilla,999
1699,Monitor 4K,2,2025-08-07 19:41:00,Madrid,399
1700,iPhone 15,2,2025-07-28 05:44:00,Valencia,999
1701,Google Pixel 8,2,2025-05-15 15:52:00,Barcelona,699
1702,Monitor 4K,3,2025-08-07 10:23:00,Barcelona,399
1703,Monitor 4K,1,2025-02-02 05:05:00,Valencia,399
1704,Monitor 4K,2,2025-05-10 09:43:00,Valencia,399
1705,Monitor 4K,4,2025-01-29 04:57:00,Valencia,399
1706,Teclado Mecánico,4,2025-07-30 20:51:00,Madrid,120
1707,Google Pixel 8,4,2025-04-14 19:01:00,Sevilla,699
1708,Teclado Mecánico,4,2025-03-19 11:12:00,Sevilla,120
1709,Teclado Mecánico,3,2025-07-08 03:18:00,Bilbao,120
1710,AirPods Pro,2,2025-11-30 14:18:00,Valencia,249
1711,MacBook Pro,4,2025-04-11 15:23:00,Sevilla,1499
1712,Google Pixel 8,1,2025-03-14 10:35:00,Bilbao,699
1713,Google Pixel 8,3,2025-02-09 12:44:00,Madrid,699
1714,Cargador USB-C,3,2025-02-01 17:59:00,Barcelona,25
1715,MacBook Pro,3,2025-08-24 03:54:00,Barcelona,1499
1716,Google Pixel 8,2,2025-12-19 10:46:00,Barcelona,699
1717,Cargador USB-C,4,2025-10-16 10:16:00,Valencia,25
1718,Monitor 4K,1,2025-10-15 09:40:00,Madrid,399
1719,iPhone 15,2,2025-12-05 15:09:00,Bilbao,999
1720,AirPods Pro,3,2025-04-11 03:01:00,Madrid,249
1721,MacBook Pro,4,2025-02-12 21:31:00,Sevilla,1499
1722,Google Pixel 8,4,2025-03-04 02:33:00,Bilbao,699
1723,MacBook Pro,4,2025-06-09 07:24:00,Barcelona,1499
1724,Teclado Mecánico,1,2025-11-22 23:31:00,Sevilla,120
1725,AirPods Pro,4,2025-05-24 11:00:00,Madrid,249
1726,Teclado Mecánico,3,2025-02-20 05:35:00,Barcelona,120
1727,Monitor 4K,1,2025-11-01 11:35:00,Madrid,399
1728,iPhone 15,1,2025-06-07 11:39:00,Bilbao,999
1729,Cargador USB-C,4,2025-10-20 07:41:00,Bilbao,25
1730,AirPods Pro,4,2025-06-05 04:49:00,Bilbao,249
1731,Cargador USB-C,1,2025-02-27 02:13:00,Madrid,25
1732,MacBook Pro,4,2025-11-11 03:03:00,Barcelona,1499
1733,Monitor 4K,1,2025-03-04 10:31:00,Valencia,399
1734,Monitor 4K,4,2025-06-06 08:46:00,Madrid,399
1735,iPhone 15,4,2025-09-04 15:38:00,Bilbao,999
1736,MacBook Pro,2,2025-11-24 00:04:00,Bilbao,1499
1737,MacBook Pro,4,2025-02-02 10:37:00,Barcelona,1499
1738,Monitor 4K,2,2025-07-01 02:07:00,Valencia,399
1739,MacBook Pro,3,2025-05-30 10:43:00,Barcelona,1499
1740,Google Pixel 8,2,2025-10-25 07:37:00,Bilbao,699
1741,MacBook Pro,1,2025-01-05 02:00:00,Sevilla,1499
1742,Google Pixel 8,4,2025-10-24 07:32:00,Valencia,699
1743,AirPods Pro,4,2025-06-17 19:37:00,Bilbao,249
1744,AirPods Pro,1,2025-07-28 18:31:00,Barcelona,249
1745,MacBook Pro,2,2025-08-18 13:59:00,Madrid,1499
1746,Google Pixel 8,3,2025-11-04 17:20:00,Madrid,699
1747,Teclado Mecánico,1,2025-03-09 11:17:00,Barcelona,120
1748,,3,2025-06-04 23:54:00,Sevilla,120
1749,Google Pixel 8,2,2025-11-14 02:01:00,Valencia,699
1750,Google Pixel 8,4,2025-04-22 00:40:00,Barcelona,699
1751,AirPods Pro,3,2025-02-21 23:02:00,Bilbao,249
1752,AirPods Pro,3,2025-06-08 22:59:00,Sevilla,249
1753,iPhone 15,3,2025-02-27 17:48:00,Barcelona,999
1754,AirPods Pro,1,2025-04-11 04:48:00,Barcelona,249
1755,Teclado Mecánico,3,2025-06-06 22:02:00,Valencia,120
1756,Monitor 4K,3,2025-05-23 04:47:00,Madrid,399
1757,AirPods Pro,3,2025-11-06 18:14:00,Sevilla,249
1758,Monitor 4K,3,2025-05-23 08:54:00,Sevilla,399
1759,Teclado Mecánico,2,2025-05-26 11:33:00,Valencia,120
1760,MacBook Pro,2,2025-08-29 10:18:00,Valencia,1499
1761,Teclado Mecánico,4,2025-11-27 12:55:00,Barcelona,120
1762,Google Pixel 8,3,2025-11-26 22:30:00,Madrid,699
1763,iPhone 15,2,2025-08-16 22:07:00,Sevilla,999
1764,Cargador USB-C,4,2025-05-29 07:39:00,Madrid,25
1765,Google Pixel 8,1,2025-11-10 17:58:00,Bilbao,699
1766,Google Pixel 8,3,2025-06-04 12:01:00,Barcelona,699
1767,MacBook Pro,3,2025-10-26 19:50:00,Bilbao,1499
1768,Google Pixel 8,4,2025-02-03 19:27:00,Valencia,699
1769,Teclado Mecánico,3,2025-12-22 08:45:00,Barcelona,120
1770,Google Pixel 8,1,2025-02-26 19:40:00,Valencia,699
1771,MacBook Pro,4,2025-11-23 22:47:00,Bilbao,1499
1772,Monitor 4K,4,2025-10-14 02:43:00,Sevilla,399
1773,Monitor 4K,3,2025-09-22 00:32:00,Bilbao,399
1774,iPhone 15,2,2025-12-23 09:15:00,Valencia,999
1775,AirPods Pro,2,2025-09-18 05:57:00,Bilbao,249
1776,Cargador USB-C,3,2025-03-05 10:54:00,Barcelona,25
1777,AirPods Pro,3,2025-04-05 22:08:00,Sevilla,249
1778,iPhone 15,2,2025-02-22 04:53:00,Sevilla,999
1779,Cargador USB-C,3,2025-07-26 07:32:00,Valencia,25
1780,iPhone 15,4,2025-10-19 11:28:00,Bilbao,999
1781,iPhone 15,2,2025-03-16 18:31:00,Bilbao,999
1782,Monitor 4K,2,2025-02-22 19:17:00,Sevilla,399
1783,AirPods Pro,3,2025-01-16 09:35:00,Sevilla,249
1784,iPhone 15,2,2025-03-16 05:16:00,Madrid,999
1785,,2,2025-12-05 19:51:00,Madrid,1499
1786,Monitor 4K,2,2025-01-27 16:57:00,Sevilla,399
1787,Monitor 4K,2,2025-11-30 13:19:00,Sevilla,399
1788,Google Pixel 8,4,2025-03-31 13:13:00,Madrid,699
1789,MacBook Pro,1,2025-01-26 09:26:00,Valencia,1499
1790,MacBook Pro,2,2025-04-20 09:28:00,Barcelona,1499
1791,MacBook Pro,1,2025-09-24 02:38:00,Madrid,1499
1792,Cargador USB-C,1,2025-10-26 08:09:00,Sevilla,25
1793,AirPods Pro,2,2025-05-10 23:02:00,Bilbao,249
1794,Teclado Mecánico,3,2025-01-06 14:34:00,Bilbao,120
1795,Monitor 4K,4,2025-10-08 20:00:00,Valencia,399
1796,iPhone 15,4,2025-12-04 04:22:00,Barcelona,999
1797,,4,2025-07-14 12:46:00,Madrid,249
1798,iPhone 15,2,2025-12-07 16:34:00,Sevilla,999
1799,Teclado Mecánico,3,2025-11-19 09:55:00,Barcelona,120
1800,AirPods Pro,4,2025-02-12 12:42:00,Valencia,249
1801,MacBook Pro,1,2025-12-29 18:41:00,Sevilla,1499
1802,Teclado Mecánico,1,2025-06-12 16:06:00,Valencia,120
1803,,2,2025-01-19 09:31:00,Sevilla,699
1804,MacBook Pro,1,2025-02-13 17:57:00,Barcelona,1499
1805,iPhone 15,2,2025-01-10 05:53:00,Bilbao,999
1806,,4,2025-07-09 16:39:00,Sevilla,120
1807,Cargador USB-C,4,2025-05-03 03:46:00,Sevilla,25
1808,MacBook Pro,3,2025-11-10 10:55:00,Barcelona,1499
1809,Cargador USB-C,3,2025-06-27 19:51:00,Madrid,25
1810,Google Pixel 8,2,2025-03-18 14:42:00,Barcelona,699
1811,Teclado Mecánico,1,2025-08-15 05:05:00,Barcelona,120
1812,AirPods Pro,1,2025-10-19 08:04:00,Sevilla,249
1813,iPhone 15,3,2025-06-06 01:32:00,Valencia,999
1814,AirPods Pro,3,2025-05-02 06:03:00,Bilbao,249
1815,Cargador USB-C,1,2025-08-12 18:31:00,Bilbao,25
1816,AirPods Pro,2,2025-11-21 10:27:00,Sevilla,249
1817,Teclado Mecánico,2,2025-04-21 19:36:00,Sevilla,120
1818,Cargador USB-C,1,2025-10-25 08:02:00,Barcelona,25
1819,Monitor 4K,1,2025-08-28 04:00:00,Barcelona,399
1820,Monitor 4K,2,2025-01-09 19:30:00,Sevilla,399
1821,Google Pixel 8,3,2025-07-08 18:56:00,Sevilla,699
1822,Google Pixel 8,4,2025-11-19 00:08:00,Barcelona,699
