id_venta,fecha,producto,cliente_id,costo_unitario,cantidad,metodo_pago,pais,satisfaccion,precio_venta,ingreso_total,utilidad,tendencia_utilidad
181,2024-01-02 06:00:00,Smartphone,4027,582.7038256823857,2,Crypto,USA,2,757.5149733871015,1515.029946774203,349.62229540943144,640.1909165246723
182,2024-01-02 06:10:00,Smartwatch,3397,615.0431031229787,1,Credit Card,UK,2,799.5560340598723,799.5560340598723,184.51293093689367,640.1908022023654
183,2024-01-02 06:20:00,Smartphone,2972,504.8117172201863,4,Credit Card,Mexico,5,656.2552323862423,2625.020929544969,605.7740606642237,640.1906878800585
184,2024-01-02 06:30:00,Laptop,4159,269.8047202005565,5,Credit Card,Estonia,3,350.74613626072346,1753.7306813036173,404.70708030083483,640.1905735577516
185,2024-01-02 06:40:00,Headphones,4014,702.0437217879985,3,Transfer,Canada,5,912.6568383243981,2737.9705149731944,631.839349609199,640.1904592354447
186,2024-01-02 06:50:00,Headphones,2648,717.2440432984007,5,PayPal,USA,5,932.417256287921,4662.086281439605,1075.8660649476014,640.1903449131378
187,2024-01-02 07:00:00,Tablet,4078,470.46792175551496,3,PayPal,USA,2,611.6082982821695,1834.8248948465084,423.42112957996346,640.1902305908309
188,2024-01-02 07:10:00,Headphones,2840,356.34695178959174,9,PayPal,USA,4,463.25103732646926,4169.259335938224,962.1367698318977,640.190116268524
189,2024-01-02 07:20:00,Laptop,1501,293.6210098598736,7,Crypto,Mexico,3,381.7073128178357,2671.95118972485,616.6041207057347,640.1900019462171
190,2024-01-02 07:30:00,Smartphone,4814,302.88195580118713,5,Transfer,Mexico,2,393.7465425415433,1968.7327127077165,454.3229337017808,640.1898876239102
191,2024-01-02 07:40:00,Smartphone,1111,250.83293227594328,6,Crypto,Germany,2,326.08281195872627,1956.4968717523575,451.4992780966977,640.1897733016033
192,2024-01-02 07:50:00,Headphones,1266,280.6745513328942,4,Crypto,Germany,2,364.8769167327625,1459.50766693105,336.809461599473,640.1896589792964
193,2024-01-02 08:00:00,Laptop,879,531.7838492527346,9,Transfer,USA,3,691.319004028555,6221.8710362569955,1435.816392982384,640.1895446569896
194,2024-01-02 08:10:00,Headphones,1771,611.8322853360469,9,PayPal,Germany,2,795.381970936861,7158.437738431749,1651.9471704073267,640.1894303346827
195,2024-01-02 08:20:00,Tablet,2516,139.10025316766743,6,Credit Card,Canada,1,180.83032911796766,1084.9819747078059,250.38045570180134,640.1893160123758
196,2024-01-02 08:30:00,Tablet,2367,366.5763322688202,7,PayPal,Estonia,1,476.5492319494663,3335.844623646264,769.810297764523,640.1892016900689
197,2024-01-02 08:40:00,Headphones,819,755.4989595490109,7,Crypto,Germany,1,982.1486474137142,6875.040531895999,1586.5478150529225,640.189087367762
198,2024-01-02 08:50:00,Smartwatch,1214,648.0607616300505,6,Crypto,Estonia,5,842.4789901190657,5054.873940714394,1166.5093709340908,640.1889730454551
199,2024-01-02 09:00:00,Headphones,4592,88.1897086422189,5,PayPal,Estonia,2,114.64662123488458,573.2331061744229,132.28456296332843,640.1888587231482
200,2024-01-02 09:10:00,Laptop,3737,658.8420697938475,8,PayPal,Mexico,2,856.4946907320018,6851.957525856014,1581.2209675052345,640.1887444008413
201,2024-01-02 09:20:00,Headphones,1797,431.6136459572344,7,Credit Card,USA,3,561.0977397444047,3927.684178210833,906.3886565101925,640.1886300785344
202,2024-01-02 09:30:00,Smartwatch,3654,216.30608392584213,3,Transfer,Germany,2,281.1979091035948,843.5937273107843,194.6754755332579,640.1885157562275
203,2024-01-02 09:40:00,Smartwatch,4071,135.3060109989184,2,Transfer,Estonia,3,175.89781429859391,351.79562859718783,81.18360659935104,640.1884014339206
204,2024-01-02 09:50:00,Laptop,1155,61.71291991323614,1,Credit Card,Canada,5,80.22679588720699,80.22679588720699,18.513875973970848,640.1882871116137
205,2024-01-02 10:00:00,Laptop,595,518.7617636159213,8,Crypto,Mexico,3,674.3902927006977,5395.122341605582,1245.0282326782117,640.1881727893068
206,2024-01-02 10:10:00,Smartwatch,4905,547.4741808037751,6,Transfer,Mexico,5,711.7164350449076,4270.298610269446,985.4535254467955,640.1880584669999
207,2024-01-02 10:20:00,Laptop,3093,489.24611581045343,9,Transfer,Estonia,4,636.0199505535895,5724.1795549823055,1320.9645126882242,640.187944144693
208,2024-01-02 10:30:00,Tablet,3614,644.0011188758707,9,Credit Card,Mexico,4,837.201454538632,7534.813090847688,1738.8030209648514,640.1878298223861
209,2024-01-02 10:40:00,Laptop,181,546.5484772247542,5,Transfer,USA,2,710.5130203921805,3552.565101960902,819.8227158371315,640.1877155000792
210,2024-01-02 10:50:00,Smartwatch,952,449.12070361770463,9,Transfer,UK,1,583.8569147030161,5254.712232327144,1212.6258997678024,640.1876011777723
211,2024-01-02 11:00:00,Laptop,333,365.15856006981966,3,Transfer,Estonia,2,474.70612809076556,1424.1183842722967,328.64270406283777,640.1874868554655
212,2024-01-02 11:10:00,Headphones,2403,105.91611515463707,6,Crypto,USA,2,137.6909497010282,826.1456982061691,190.64900727834663,640.1873725331586
213,2024-01-02 11:20:00,Smartphone,3805,346.7430021000171,8,PayPal,Mexico,3,450.7659027300223,3606.127221840178,832.1832050400412,640.1872582108517
214,2024-01-02 11:30:00,Tablet,2735,490.12293585555994,4,Transfer,Canada,5,637.1598166122279,2548.6392664489117,588.1475230266719,640.1871438885448
215,2024-01-02 11:40:00,Smartwatch,618,738.4478053221179,3,PayPal,USA,1,959.9821469187533,2879.94644075626,664.6030247899062,640.1870295662379
216,2024-01-02 11:50:00,Laptop,2946,328.32041668830675,7,Credit Card,Germany,3,426.8165416947988,2987.7157918635917,689.4728750454447,640.186915243931
217,2024-01-02 12:00:00,Smartphone,272,251.89629882457328,7,Transfer,Germany,4,327.4651884719453,2292.256319303617,528.9822275316042,640.1868009216241
218,2024-01-02 12:10:00,Smartphone,3765,255.828703436955,1,Credit Card,Canada,4,332.57731446804155,332.57731446804155,76.74861103108654,640.1866865993172
219,2024-01-02 12:20:00,Smartphone,4401,364.70659404128475,3,Crypto,USA,1,474.1185722536702,1422.3557167610106,328.23593463715633,640.1865722770103
220,2024-01-02 12:30:00,Laptop,534,464.2594995471877,4,PayPal,Canada,3,603.537349411344,2414.149397645376,557.1113994566253,640.1864579547034
221,2024-01-02 12:40:00,Smartphone,4972,615.7388958194337,1,Credit Card,Germany,2,800.4605645652638,800.4605645652638,184.72166874583013,640.1863436323965
222,2024-01-02 12:50:00,Smartwatch,3954,438.58811833130613,8,Credit Card,UK,1,570.164553830698,4561.316430645584,1052.6114839951347,640.1862293100896
223,2024-01-02 13:00:00,Smartphone,281,787.4371348222058,8,Crypto,Estonia,4,1023.6682752688677,8189.346202150941,1889.8491235732945,640.1861149877827
224,2024-01-02 13:10:00,Laptop,757,516.9705173591217,1,Credit Card,Estonia,5,672.0616725668582,672.0616725668582,155.0911552077365,640.1860006654758
225,2024-01-02 13:20:00,Tablet,4579,415.61110966517583,6,Crypto,Mexico,1,540.2944425647286,3241.7666553883714,748.0999973973162,640.1858863431689
226,2024-01-02 13:30:00,Tablet,3199,162.597821284795,6,Credit Card,UK,3,211.37716767023352,1268.263006021401,292.67607831263103,640.185772020862
227,2024-01-02 13:40:00,Laptop,418,288.15420778056773,4,Credit Card,Canada,1,374.6004701147381,1498.4018804589523,345.78504933668137,640.1856576985551
228,2024-01-02 13:50:00,Laptop,4611,695.3695947326808,8,Credit Card,UK,2,903.980473152485,7231.84378521988,1668.8870273584344,640.1855433762482
229,2024-01-02 14:00:00,Smartphone,2340,342.969368021822,7,Credit Card,Mexico,3,445.8601784283686,3121.02124899858,720.2356728458262,640.1854290539413
230,2024-01-02 14:10:00,Headphones,158,215.5709619561577,3,Credit Card,Germany,4,280.242250543005,840.7267516290151,194.013865760542,640.1853147316345
231,2024-01-02 14:20:00,Smartwatch,1472,192.22631127539435,7,Crypto,USA,2,249.89420465801265,1749.2594326060885,403.6752536783281,640.1852004093276
232,2024-01-02 14:30:00,Smartphone,1603,296.3217687498694,1,Transfer,UK,1,385.2182993748303,385.2182993748303,88.89653062496086,640.1850860870207
233,2024-01-02 14:40:00,Tablet,1836,727.1114642717766,8,PayPal,Estonia,2,945.2449035533097,7561.959228426477,1745.0675142522641,640.1849717647139
234,2024-01-02 14:50:00,Headphones,4053,244.27741471973417,1,Crypto,Estonia,3,317.5606391356544,317.5606391356544,73.28322441592024,640.184857442407
235,2024-01-02 15:00:00,Smartwatch,2065,473.33153058346744,4,Crypto,Germany,2,615.3309897585077,2461.323959034031,567.9978367001611,640.1847431201
236,2024-01-02 15:10:00,Laptop,4062,515.2389454460658,6,PayPal,UK,5,669.8106290798856,4018.863774479314,927.4301018029191,640.1846287977932
237,2024-01-02 15:20:00,Smartwatch,1960,56.09095767741905,4,Transfer,UK,1,72.91824498064477,291.6729799225791,67.3091492129029,640.1845144754863
238,2024-01-02 15:30:00,Smartwatch,3936,449.5114169502577,9,Crypto,Germany,5,584.364842035335,5259.283578318014,1213.6808257656953,640.1844001531794
239,2024-01-02 15:40:00,Smartwatch,2903,116.9659550155273,1,Credit Card,Germany,4,152.0557415201855,152.0557415201855,35.08978650465821,640.1842858308725
240,2024-01-02 15:50:00,Tablet,227,291.7912101466079,5,Crypto,USA,4,379.3285731905903,1896.6428659529515,437.686815219912,640.1841715085656
241,2024-01-02 16:00:00,Tablet,3804,786.5811417504498,2,Transfer,UK,3,1022.5554842755847,2045.1109685511694,471.9486850502699,640.1840571862587
242,2024-01-02 16:10:00,Tablet,4504,490.82702463399545,6,Crypto,UK,5,638.0751320241941,3828.4507921451645,883.488644341192,640.1839428639518
243,2024-01-02 16:20:00,Laptop,4832,585.5259657784666,1,Credit Card,Estonia,2,761.1837555120065,761.1837555120065,175.65778973353997,640.1838285416449
244,2024-01-02 16:30:00,Headphones,1265,348.1374816547649,4,Crypto,Canada,4,452.57872615119436,1810.3149046047774,417.7649779857179,640.183714219338
245,2024-01-02 16:40:00,Headphones,306,554.7674230724641,7,Crypto,USA,5,721.1976499942034,5048.383549959424,1165.0115884521756,640.1835998970311
246,2024-01-02 16:50:00,Laptop,1166,341.0883875589087,2,Transfer,Canada,5,443.41490382658134,886.8298076531627,204.65303253534523,640.1834855747242
247,2024-01-02 17:00:00,Headphones,2279,120.91530986644345,6,PayPal,USA,3,157.18990282637648,943.1394169582588,217.64755775959816,640.1833712524173
248,2024-01-02 17:10:00,Laptop,1784,382.9807663211785,8,PayPal,UK,1,497.8749962175321,3982.999969740257,919.1538391708286,640.1832569301105
249,2024-01-02 17:20:00,Headphones,1349,174.50423846927401,8,Credit Card,Estonia,5,226.85551001005624,1814.8440800804499,418.81017232625777,640.1831426078036
250,2024-01-02 17:30:00,Laptop,3340,276.9481837411396,6,PayPal,UK,5,360.03263886348145,2160.1958331808887,498.5067307340512,640.1830282854967
251,2024-01-02 17:40:00,Smartwatch,4137,641.3547843434708,2,Crypto,Estonia,5,833.761219646512,1667.522439293024,384.81287060608247,640.1829139631898
252,2024-01-02 17:50:00,Tablet,4514,725.8637451474965,3,PayPal,Estonia,3,943.6228686917455,2830.868606075236,653.2773706327466,640.1827996408829
253,2024-01-02 18:00:00,Headphones,3737,460.62464645933875,5,Transfer,Estonia,5,598.8120403971404,2994.0602019857024,690.9369696890085,640.182685318576
254,2024-01-02 18:10:00,Laptop,364,688.5135572311318,3,Transfer,UK,5,895.0676244004713,2685.202873201414,619.6622015080188,640.1825709962691
255,2024-01-02 18:20:00,Laptop,328,755.1730626461559,5,PayPal,Mexico,2,981.7249814400027,4908.624907200014,1132.7595939692342,640.1824566739622
256,2024-01-02 18:30:00,Headphones,336,398.3618065746439,4,PayPal,Mexico,3,517.8703485470371,2071.4813941881484,478.0341678895729,640.1823423516553
257,2024-01-02 18:40:00,Tablet,858,443.9929813978366,3,Credit Card,Germany,2,577.1908758171876,1731.5726274515628,399.5936832580528,640.1822280293484
258,2024-01-02 18:50:00,Headphones,757,524.3422551129129,8,Crypto,Germany,2,681.6449316467867,5453.159453174294,1258.421412270991,640.1821137070415
259,2024-01-02 19:00:00,Smartwatch,4940,680.4280976556286,7,Credit Card,UK,5,884.5565269523172,6191.89568866622,1428.8990050768198,640.1819993847346
260,2024-01-02 19:10:00,Smartphone,4667,514.1094147248741,9,Crypto,UK,2,668.3422391423363,6015.080152281027,1388.09541975716,640.1818850624277
261,2024-01-02 19:20:00,Smartphone,972,109.76110261546432,4,Transfer,USA,4,142.68943340010364,570.7577336004146,131.71332313855726,640.1817707401208
262,2024-01-02 19:30:00,Smartphone,3717,87.55611506209806,9,Credit Card,USA,3,113.82294958072748,1024.4065462265473,236.40151066766475,640.1816564178139
263,2024-01-02 19:40:00,Headphones,627,507.9142443701248,7,Crypto,Canada,1,660.2885176811623,4622.019623768136,1066.6199131772623,640.181542095507
264,2024-01-02 19:50:00,Laptop,1134,95.26557506621326,8,Credit Card,Germany,4,123.84524758607724,990.7619806886179,228.6373801589118,640.1814277732001
265,2024-01-02 20:00:00,Smartwatch,3639,102.3501735419587,6,Crypto,USA,4,133.0552256045463,798.3313536272778,184.23031237552573,640.1813134508932
266,2024-01-02 20:10:00,Smartwatch,2724,685.71002346692,1,PayPal,USA,5,891.423030506996,891.423030506996,205.71300704007604,640.1811991285864
267,2024-01-02 20:20:00,Smartphone,2135,213.23021602306156,7,PayPal,USA,5,277.19928082998,1940.39496580986,447.78345364842903,640.1810848062795
268,2024-01-02 20:30:00,Smartwatch,3235,483.09824298403345,6,Credit Card,Estonia,1,628.0277158792435,3768.166295275461,869.5768373712604,640.1809704839726
269,2024-01-02 20:40:00,Tablet,2149,267.05799548427353,5,Crypto,Mexico,2,347.1753941295556,1735.876970647778,400.5869932264104,640.1808561616657
270,2024-01-02 20:50:00,Smartphone,821,688.803814170181,6,Transfer,USA,4,895.4449584212354,5372.669750527412,1239.8468655063261,640.1807418393588
271,2024-01-02 21:00:00,Smartwatch,1324,80.58095724602495,9,Crypto,USA,1,104.75524441983244,942.797199778492,217.56858456426744,640.1806275170519
272,2024-01-02 21:10:00,Smartwatch,323,288.27276100454554,5,Transfer,UK,5,374.75458930590924,1873.772946529546,432.4091415068183,640.180513194745
273,2024-01-02 21:20:00,Smartwatch,2532,793.3017300699889,6,PayPal,Canada,3,1031.2922490909857,6187.753494545914,1427.9431141259802,640.1803988724381
274,2024-01-02 21:30:00,Smartphone,3369,499.9915202415792,5,Transfer,Germany,3,649.988976314053,3249.9448815702654,749.9872803623693,640.1802845501312
275,2024-01-02 21:40:00,Smartwatch,3031,282.92527498074423,6,PayPal,USA,1,367.80285747496754,2206.817144849805,509.2654949653397,640.1801702278243
276,2024-01-02 21:50:00,Laptop,3033,433.57347675236593,3,Transfer,Germany,4,563.6455197780757,1690.9365593342272,390.2161290771294,640.1800559055174
277,2024-01-02 22:00:00,Headphones,482,270.7207258091472,8,Transfer,Estonia,2,351.9369435518914,2815.495548415131,649.7297419419533,640.1799415832105
278,2024-01-02 22:10:00,Tablet,4674,557.0721218319366,4,PayPal,Canada,4,724.1937583815176,2896.7750335260703,668.486546198324,640.1798272609036
279,2024-01-02 22:20:00,Tablet,4211,677.6192682811882,9,PayPal,Estonia,1,880.9050487655446,7928.145438889902,1829.5720243592086,640.1797129385967
280,2024-01-02 22:30:00,Smartphone,473,626.4912724222514,1,Crypto,Estonia,3,814.4386541489268,814.4386541489268,187.94738172667542,640.1795986162898
281,2024-01-02 22:40:00,Headphones,4983,586.0782481578253,6,Crypto,Mexico,4,761.901722605173,4571.410335631038,1054.940846684086,640.1794842939829
282,2024-01-02 22:50:00,Smartphone,2246,117.21946929082304,4,Crypto,Canada,4,152.38531007806995,609.5412403122798,140.66336314898763,640.179369971676
283,2024-01-02 23:00:00,Smartwatch,2329,239.51204660457174,7,PayPal,USA,2,311.36566058594326,2179.559624101603,502.9752978696006,640.1792556493691
284,2024-01-02 23:10:00,Laptop,2015,71.53579417891032,1,Transfer,UK,4,92.99653243258342,92.99653243258342,21.4607382536731,640.1791413270622
285,2024-01-02 23:20:00,Headphones,2187,244.5207903473158,2,Credit Card,Mexico,1,317.87702745151057,635.7540549030211,146.71247420838955,640.1790270047554
286,2024-01-02 23:30:00,Tablet,1566,286.6840193345767,8,Crypto,Estonia,4,372.6892251349497,2981.5138010795977,688.041646402984,640.1789126824485
287,2024-01-02 23:40:00,Laptop,2691,657.0183914219572,9,Credit Card,Mexico,5,854.1239088485444,7687.1151796368995,1773.9496568392851,640.1787983601416
288,2024-01-02 23:50:00,Headphones,1142,215.21176835171516,3,Credit Card,Canada,3,279.7752988572297,839.3258965716891,193.69059151654358,640.1786840378347
289,2024-01-03 00:00:00,Smartwatch,4724,763.8253606667151,4,Credit Card,Estonia,5,992.9729688667297,3971.891875466919,916.5904328000584,640.1785697155278
290,2024-01-03 00:10:00,Laptop,1270,508.9346207851811,8,PayPal,Germany,3,661.6150070207354,5292.920056165884,1221.4430898844348,640.1784553932209
291,2024-01-03 00:20:00,Smartwatch,1624,473.8848632450745,7,Credit Card,USA,2,616.0503222185969,4312.352255530178,995.1582128146565,640.178341070914
292,2024-01-03 00:30:00,Headphones,1290,316.3326042391792,6,Credit Card,Mexico,4,411.232385510933,2467.394313065598,569.3986876305228,640.1782267486071
293,2024-01-03 00:40:00,Laptop,2598,147.88108432116195,2,Credit Card,Estonia,1,192.24540961751055,384.4908192350211,88.72865059269719,640.1781124263002
294,2024-01-03 00:50:00,Smartwatch,3164,94.52211846624724,1,Crypto,UK,4,122.87875400612141,122.87875400612141,28.356635539874176,640.1779981039933
295,2024-01-03 01:00:00,Smartphone,3227,351.5711823624562,4,Credit Card,Canada,2,457.0425370711931,1828.1701482847725,421.8854188349476,640.1778837816864
296,2024-01-03 01:10:00,Smartwatch,4168,95.80608094347471,6,Transfer,UK,4,124.54790522651713,747.2874313591028,172.4509456982546,640.1777694593795
297,2024-01-03 01:20:00,Smartphone,114,629.0912269842487,6,Credit Card,Germany,1,817.8185950795233,4906.91157047714,1132.3642085716483,640.1776551370726
298,2024-01-03 01:30:00,Smartphone,4810,631.8174624763992,4,Credit Card,UK,2,821.362701219319,3285.450804877276,758.1809549716791,640.1775408147657
299,2024-01-03 01:40:00,Tablet,1378,705.1140648213941,5,PayPal,Mexico,1,916.6482842678123,4583.241421339061,1057.6710972320907,640.1774264924588
300,2024-01-03 01:50:00,Smartphone,3552,765.8019792785542,6,Crypto,Mexico,3,995.5425730621205,5973.255438372723,1378.4435627013982,640.1773121701519
301,2024-01-03 02:00:00,Headphones,4802,559.2280760385582,3,PayPal,UK,4,726.9964988501257,2180.989496550377,503.3052684347026,640.177197847845
302,2024-01-03 02:10:00,Smartphone,3976,108.97571695683956,4,Credit Card,Estonia,1,141.66843204389144,566.6737281755658,130.77086034820752,640.1770835255381
303,2024-01-03 02:20:00,Smartphone,3054,176.35215145138363,5,PayPal,USA,4,229.25779688679873,1146.2889844339936,264.52822717707545,640.1769692032314
304,2024-01-03 02:30:00,Laptop,494,510.6752615168216,9,Crypto,UK,3,663.8778399718681,5974.900559746813,1378.8232060954188,640.1768548809245
